omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
0,0,9.109529563,2.523865027,2.234585805,0.012142509,0.004014166,0.214784152,1,7.829081271,10
0,0,0.660666062,4.686594289,0.536802115,0.332240174,0.050750311,0.251545456,1,3.077066757,10
0,0,0.989007352,3.74528572,4.533029847,0.026232633,0.001507726,0.270151065,1,4.23057529,10
0,0,0.635594775,1.63974258,2.716323253,0.16847003,0.001120603,0.032333173,1,2.936026028,10
0,0,6.001748986,4.128761584,1.06887852,0.291169858,0.001591459,0.060618756,1,4.333269984,10
0,0,4.990795984,2.022799071,1.366523627,0.084254394,0.038691377,0.267731,1,0.981274195,10
0,0,5.22362266,3.753065696,3.944854919,0.004508846,0.001695042,0.017754964,1,9.075193454,10
0,0,0.444083612,3.966452488,1.906027218,0.447780427,0.004439349,0.274824861,1,6.39278044,10
0,0,1.268265916,2.423493362,4.051910691,0.00740435,0.000929432,0.139277538,1,8.965440593,10
0,0,0.371840796,4.634380346,4.344915855,0.006867263,0.000625292,0.064060433,1,4.146985247,10
2.509758562,0.021456302,0.033269954,2.332920532,2.384455153,0.315682077,0.011292792,0.252983913,1,1.549906404,10
0,0,0.088612451,1.194474855,2.669904387,0.047782396,0.001109378,0.164545253,1,4.732794361,10
0,0,3.089932518,2.864543546,2.833888825,0.054597621,0.01909221,0.242648831,1,0.846168636,10
0,0,0.669395161,3.895270518,4.592241696,0.030140324,0.000892273,0.251834835,1,9.676124181,10
0,0,9.255430834,1.978542018,0.521461232,0.141063593,0.006104148,0.210578961,1,0.128032829,10
0.917237877,0.00966406,0.047947733,3.535066832,0.780553438,0.173190415,0.017346162,0.079793556,1,6.671709306,10
0,0,0.302446153,2.345276706,0.532760249,0.051769194,0.033837035,0.064649882,1,4.633641795,10
0,0,9.972404362,3.314857691,1.524045585,0.005310954,0.002432911,0.180318562,1,2.816674428,10
0,0,1.320115898,1.187570254,3.725762202,0.140189237,0.066885866,0.064413302,1,6.13908431,10
0,0,1.474405226,1.343317867,0.669125595,0.018881113,0.009203917,0.021001939,1,2.93848134,10
0,0,7.133215236,4.148250599,3.285448121,0.1344042,0.006535989,0.155669835,1,9.609652378,10
0,0,9.429690742,2.094133524,4.933594123,0.003396668,0.000640382,0.087334878,1,2.411651722,10
0,0,1.182789038,3.502273284,4.936432837,0.887349705,0.007152086,0.276297916,1,0.011459755,10
0,0,0.010626803,2.699209166,1.60811242,0.048180165,0.027128748,0.285801498,1,0.240617035,10
0,0,0.648905146,1.298844115,1.08586826,0.122944462,0.00095641,0.112532364,1,1.16667294,10
0,0,2.724855863,2.000485361,3.446009701,0.243802808,0.002461439,0.124584507,1,1.950461327,10
3.06892107,0.156804197,6.273064427,3.500857502,3.863099272,0.396515187,0.016608602,0.028822356,1,7.474399613,10
0,0,3.870426066,1.784552726,2.140351932,0.02805077,0.003932063,0.183466481,1,1.440319723,10
0,0,0.510941098,2.518445049,0.619198012,0.014764438,0.000507205,0.27233909,1,3.884446365,10
0,0,0.155066881,2.397100741,4.789470467,0.482467815,0.047724797,0.206399918,1,2.142332512,10
0,0,0.035355326,2.900905258,2.756987285,0.07733727,0.000620671,0.056061967,1,2.013916023,10
0,0,0.86854811,2.973015542,4.022499137,0.002305347,0.001597373,0.20829524,1,8.5389745,10
0,0,0.277615905,4.817699268,4.416998898,0.025962197,0.006365096,0.070230602,1,8.475166045,10
0,0,3.463011593,4.354592875,0.512415635,0.046319789,0.048515219,0.055257522,1,0.8292621,10
0,0,0.013941658,1.541783101,2.021588405,0.444697621,0.028894471,0.127180483,1,3.551406429,10
0,0,0.058220577,2.534031491,3.059962175,0.636913432,0.003189486,0.253918663,1,4.619473728,10
0,0,7.643430638,2.092834088,1.556265525,0.002030162,0.003008893,0.298881428,1,8.524736964,10
0,0,0.093518405,1.480040587,1.242705259,0.042195149,0.001731352,0.028641007,1,4.583196755,10
0,0,9.673832421,1.233957704,4.031967633,0.001612949,0.002659423,0.118927039,1,4.754877353,10
1.87862342,0.034093965,0.244984673,2.116751518,2.560279424,0.40537857,0.034052878,0.214331251,1,5.168112392,10
0,0,2.446464138,4.822831606,3.334292867,0.003703027,0.001928995,0.040849057,1,5.526687779,10
0,0,0.533669923,3.166541809,4.269298423,0.002082725,0.001514934,0.265066485,1,8.647370026,10
0,0,0.203437422,3.773518516,3.651088502,0.149388591,0.094337886,0.160173222,1,6.446418016,10
0,0,2.899654371,4.193878838,3.692893221,0.012903605,0.001644611,0.298705085,1,2.613517936,10
0,0,0.399539899,4.604039408,2.04504835,0.289165259,0.004311837,0.109895251,1,4.055654017,10
0,0,0.025202298,4.789225093,1.609138413,0.036826175,0.02501615,0.255712646,1,8.670321974,10
0,0,0.024908045,1.019454353,1.262056437,0.023455086,0.012960868,0.024030499,1,3.344928064,10
0,0,0.206552998,3.020265942,3.732195538,0.00524532,0.000977416,0.150382188,1,9.859673722,10
0,0,0.692443015,1.358161395,2.391877576,0.098084224,0.082633212,0.16873309,1,2.677697891,10
0,0,1.292144642,3.233228094,1.839960287,0.06234182,0.046231345,0.180076607,1,5.873206917,10
0,0,0.212193792,3.797425565,3.796582426,0.003016115,0.000570521,0.104784624,1,8.248063617,10
0.987280748,0.088148519,0.31070571,4.889547133,1.939707635,0.250287894,0.012960868,0.059116093,1,9.699502719,10
0,0,7.585566129,3.99424018,0.690662461,0.846628276,0.034653569,0.156599455,1,6.038070866,10
0,0,0.025854804,4.703086406,4.116089714,0.205698594,0.002322069,0.169361066,1,2.698774099,10
0,0,7.103708772,3.336888169,1.034368549,0.034344214,0.026985378,0.082776292,1,1.153398333,10
0,0,0.015336229,3.957132387,2.453980498,0.010604802,0.00456579,0.035340535,1,3.913380051,10
2.151943088,0.073352274,0.016051682,1.120725857,2.504410506,0.36095723,0.021635451,0.225636061,1,0.631107163,10
0,0,0.399816015,4.087086548,0.557781321,0.124741109,0.01976125,0.2616192,1,2.393842433,10
1.077177865,0.011401956,0.018177157,3.353528547,1.001028887,0.360707951,0.038405411,0.22532544,1,6.177650236,10
0,0,7.712385312,3.711856477,2.755493854,0.440417317,0.000927464,0.26100565,1,6.811370608,10
6.300219097,0.081964437,2.269005683,1.553992373,4.849505307,0.068246975,0.015511251,0.218316335,1,0.631882953,10
3.174379248,0.097489354,0.034582301,2.529017954,4.700974229,0.382523628,0.010479814,0.030115842,1,2.336851708,10
0,0,0.023617685,3.092236012,1.225649909,0.010294405,0.000728382,0.143757633,1,1.76322414,10
0,0,1.691697986,1.516323418,2.70920473,0.062083944,0.057297749,0.051655627,1,9.948396524,10
0,0,0.860782619,3.364000903,2.083693316,0.031178081,0.001588931,0.154345787,1,2.551852685,10
0,0,6.754340621,4.254669638,4.963996383,0.00819014,0.004230365,0.154268482,1,5.428097174,10
0,0,0.335469132,2.970668477,4.691088061,0.002511539,0.002592635,0.246456977,1,9.2623058,10
0,0,0.116253635,4.037326282,2.673127163,0.079944811,0.001846974,0.074929097,1,8.834599124,10
0,0,0.398988241,1.837499444,1.501727595,0.10034602,0.010314538,0.208916002,1,7.9435387,10
0,0,1.824005328,4.942076872,0.870641434,0.012726544,0.001578859,0.075788521,1,8.61894977,10
0,0,0.737372215,3.776330612,3.511150055,0.001633132,0.006254763,0.237658354,1,8.781455837,10
0,0,0.031568208,3.685236947,3.496853418,0.034654048,0.019552932,0.2768997,1,0.201864772,10
0,0,4.651218659,1.144020202,4.353533438,0.058381685,0.003308258,0.012983922,1,0.805025057,10
0,0,0.140771537,1.51627211,4.556114404,0.044011316,0.006146341,0.183324042,1,2.259258215,10
5.329865923,0.244702282,2.691181535,2.955666259,3.511930735,0.15378667,0.0968707,0.234826703,1,1.874692019,10
0,0,0.011161043,2.414375074,0.691053612,0.031415915,0.016494586,0.045097671,1,8.51247306,10
0,0,0.681527443,4.825419908,3.438883168,0.001492854,0.000727225,0.068569228,1,7.439569134,10
2.973172829,0.009862515,0.011577275,1.516504972,3.620597578,0.123882312,0.007102988,0.242858945,1,2.273128975,10
4.597808245,0.358210757,5.651649465,3.230131319,3.894927079,0.546353522,0.018811035,0.04646379,1,2.630956017,10
0,0,0.070159197,1.413973392,1.37138141,0.073178995,0.009106892,0.133042507,1,2.319157787,10
0.977289604,0.147054901,0.033662992,3.602910565,1.791768005,0.881849635,0.025920234,0.151835895,1,4.608214599,10
0,0,5.585662712,4.158052369,3.05115889,0.199815909,0.006378602,0.170299855,1,5.239215476,10
0,0,5.797974856,3.034689561,0.874771202,0.011076548,0.012837836,0.192744421,1,9.514167918,10
0,0,1.137118121,2.728987174,4.426908548,0.120256348,0.02615478,0.225480132,1,3.825865747,10
0,0,0.039351337,1.770247074,1.910519482,0.045244475,0.055593034,0.082533161,1,6.270225342,10
2.197074956,0.015564984,0.027079664,3.070474483,3.644751894,0.402865907,0.05280781,0.265340366,1,5.765620728,10
0,0,0.011681719,3.041757693,4.911538787,0.007064557,0.001230139,0.251090906,1,1.481845624,10
5.165807621,0.206386767,0.082184796,3.45338549,4.779298071,0.001018124,0.000579662,0.196426451,1,0.23108511,10
0,0,1.594117216,3.434675032,4.728054902,0.004987349,0.001628999,0.136253861,1,7.475174005,10
0,0,1.407715367,1.092226353,2.662681199,0.001965302,0.000896063,0.054332448,1,5.477244601,10
3.01284025,0.118362597,1.609610039,2.225985549,3.831510769,0.281089669,0.005770742,0.130577618,1,5.474372858,10
0,0,0.325875196,1.729942835,2.179419045,0.21633835,0.001177833,0.125081,1,0.703604889,10
0,0,0.352821267,2.133008845,0.915221908,0.010693082,0.001255159,0.278778701,1,7.918215303,10
0,0,0.034320496,4.856299614,3.453374704,0.006422155,0.002145786,0.074645938,1,2.909884276,10
0,0,0.374677286,4.227920608,1.36442705,0.039678921,0.050162126,0.091409213,1,1.619313244,10
0,0,3.609572303,4.073320002,4.385283129,0.001329267,0.005412357,0.095291604,1,9.871267389,10
3.889681954,0.202366145,2.885665748,1.524732606,3.155743633,0.030877986,0.013892506,0.01552185,1,4.915933409,10
0,0,0.969390256,4.1188275,3.234449543,0.003905343,0.001752582,0.121497738,1,8.286519178,10
0,0,0.372354919,3.919768348,1.094374257,0.040092239,0.009881197,0.281680571,1,2.542734636,10
1.529486896,0.024741581,0.050917924,3.690435573,1.684082723,0.481136414,0.011744395,0.121386466,1,5.713442398,10
0,0,0.025962197,3.769287669,4.030820711,0.11434201,0.00429815,0.159301427,1,1.628946036,10
0,0,0.867948285,2.167819296,2.784860446,0.005854324,0.001554783,0.069585313,1,3.013454814,10
0,0,0.11434201,3.578695492,4.025078693,0.009700602,0.002907024,0.215873283,1,0.886907838,10
0,0,1.926320174,4.476215174,4.021010143,0.01936996,0.014930617,0.223883998,1,0.950032963,10
0,0,1.347761236,2.975153152,1.435272902,0.024229164,0.001084387,0.185631144,1,4.386680438,10
0,0,4.619196704,1.933620207,3.317107119,0.001184424,0.013666166,0.249123492,1,8.706576265,10
0,0,0.33338979,2.84717907,4.016481334,0.014918233,0.00114158,0.073137026,1,3.349353447,10
0,0,0.010251823,1.312049229,0.649523997,0.49735864,0.002008263,0.145054495,1,3.938416536,10
0,0,7.272540837,3.205390036,3.924518446,0.008292622,0.017072598,0.057443735,1,1.771147926,10
0,0,0.093971747,3.56013303,4.013661362,0.989690838,0.000624961,0.121095603,1,6.60403844,10
0,0,1.580956396,4.350754834,3.617367448,0.024617227,0.017605442,0.287809685,1,8.243611987,10
0,0,2.43298042,1.880191514,4.005234252,0.236340067,0.0074381,0.29353839,1,9.504675048,10
0,0,0.123199533,4.092216347,0.556203434,0.307715105,0.000625955,0.015072258,1,1.561240875,10
2.49033127,0.179641648,1.961233275,2.097994643,2.996749323,0.258548043,0.01146159,0.095320147,1,5.935465448,10
0,0,0.023133238,2.075455603,3.089486623,0.244477459,0.001551491,0.269511224,1,6.231011909,10
0,0,7.079213308,4.731521734,1.39297729,0.166848471,0.069523809,0.280724013,1,6.834773717,10
0,0,0.013750352,4.726238342,3.066650099,0.263234031,0.001422357,0.038345691,1,2.660880835,10
0,0,0.753854842,3.876110982,2.169458983,0.018868074,0.000559148,0.094556368,1,5.715667134,10
0,0,1.519911083,3.442000405,2.34276443,0.003274549,0.002403441,0.234314093,1,2.211570075,10
0,0,0.969390256,2.442199974,1.16429437,0.010452061,0.008586698,0.292869916,1,0.941401077,10
0,0,7.632877085,2.133714339,3.349661236,0.004132964,0.008650634,0.287084012,1,2.776824849,10
2.184967873,0.088274858,0.987641795,3.02978934,1.519886605,0.256059465,0.02208721,0.212927199,1,1.209502032,10
0,0,6.895787318,3.697143153,3.182073747,0.001152939,0.009694492,0.03088465,1,0.491877923,10
0,0,0.110459817,3.278979766,1.228818453,0.815062888,0.009252817,0.050738581,1,4.225027364,10
2.252713032,0.017309925,0.010582846,1.536078062,4.222409174,0.170224906,0.007069195,0.053153005,1,7.896345377,10
0,0,0.054824401,4.987025728,0.587902297,0.444390511,0.004510483,0.134130672,1,2.849208293,10
0,0,0.026819016,2.921252007,2.84643621,0.121509004,0.016785551,0.052550004,1,2.514690966,10
0,0,4.144400774,2.408314621,4.098435887,0.00121593,0.082109446,0.069842979,1,5.746582211,10
0,0,4.147264901,2.078800865,3.114765436,0.024045738,0.001384434,0.23887863,1,3.695483505,10
0,0,0.012260519,4.755646292,0.583347784,0.017755174,0.001350381,0.135552081,1,2.561308826,10
0,0,0.031590024,3.100210361,1.46573373,0.239959536,0.001084387,0.190775351,1,5.325638107,10
0,0,1.737896875,1.495226377,0.74726908,0.802214355,0.001538393,0.143679907,1,6.726782798,10
0,0,0.08867369,3.79810139,3.798536591,0.010394454,0.003997186,0.13896974,1,6.686404491,10
0,0,2.49769701,1.430354449,0.893346124,0.066985777,0.004009914,0.298504945,1,6.455644804,10
0,0,0.066066606,3.865985435,0.900291508,0.003111353,0.001585566,0.204698507,1,7.466585519,10
0,0,1.236258273,4.253020346,3.754227925,0.027513381,0.020748466,0.269708783,1,7.079671197,10
0,0,1.366512351,3.659299591,3.939384334,0.004885049,0.00233317,0.01395246,1,8.612346873,10
0,0,0.277041133,3.000533294,0.528074989,0.020161853,0.002051284,0.138548294,1,2.648854408,10
0,0,0.051023562,4.942357091,3.218506299,0.0135992,0.008165151,0.203884439,1,2.326877583,10
0,0,0.421660089,4.712932996,4.184150832,0.00439202,0.001765631,0.197137982,1,3.441134269,10
0,0,0.122605189,1.616271234,2.538765573,0.04994245,0.00211867,0.081951115,1,9.904918923,10
0,0,1.525170273,1.961191557,4.956158563,0.495986147,0.06019207,0.26493636,1,4.669330829,10
0,0,0.066157953,2.480248015,3.042597904,0.010423217,0.001681622,0.088883082,1,6.108179826,10
0,0,0.067636795,3.33492524,2.713165647,0.008879629,0.002086362,0.080248005,1,2.083512745,10
0,0,6.745014666,3.787022107,2.535261917,0.127794055,0.025933973,0.286137851,1,0.112155425,10
0,0,0.031437626,3.125485695,0.787322811,0.004031443,0.002642567,0.065328032,1,6.389688504,10
0,0,2.068385874,2.349747854,3.815975277,0.154105728,0.081286931,0.043244076,1,5.893073818,10
0,0,8.03323532,1.867288005,3.456773854,0.15974245,0.001881547,0.093156801,1,9.915409213,10
0,0,0.028757152,3.613672186,0.725857089,0.103157629,0.025349747,0.171467507,1,2.745882142,10
0,0,0.231332379,1.645133003,1.096203244,0.996551736,0.001134945,0.039588146,1,3.74173867,10
0,0,1.844278836,3.125324444,4.247913616,0.163087713,0.003371972,0.200482182,1,0.72189648,10
0,0,1.189344123,2.291136066,4.312950021,0.043617821,0.003976061,0.206511016,1,0.417224385,10
3.209672988,0.19543108,3.231848136,3.373482376,1.759732564,0.001177896,0.000504257,0.232268095,1,1.935982824,10
0,0,0.315028493,4.998897577,1.51846013,0.106414963,0.002913192,0.199702055,1,9.920103699,10
0,0,0.021648786,4.041034547,3.53459127,0.001073008,0.00169594,0.263883741,1,4.206174888,10
0,0,0.046128188,2.743032927,2.291918028,0.052128077,0.025109112,0.05288323,1,6.014371093,10
0,0,3.708146773,1.158809625,1.098030156,0.565555523,0.021328119,0.219062536,1,0.89334008,10
3.297735551,0.152582159,7.167794383,2.140596072,2.290899753,0.655664497,0.050965902,0.166995664,1,1.117490958,10
0,0,0.037519533,3.339793598,1.557100754,0.012345513,0.005265261,0.110367665,1,9.484670212,10
0,0,0.024908045,4.118536366,2.402344589,0.84254394,0.003031298,0.271555332,1,1.476765263,10
0,0,0.127089717,1.282919743,1.086224373,0.586646978,0.010108926,0.228347675,1,8.54049185,10
0,0,3.788417602,3.419049226,4.476540596,0.001148169,0.013724221,0.263726197,1,6.279487052,10
0,0,0.055128241,1.505349096,4.134203826,0.121341232,0.001143396,0.183840478,1,5.383506594,10
0,0,8.350109472,3.010123334,2.051802892,0.021768765,0.044453627,0.140642774,1,8.746448302,10
0,0,0.159852846,1.950104086,2.96627573,0.285394464,0.000544817,0.174463692,1,4.766049308,10
0,0,0.055090169,1.409865645,3.399531107,0.848384762,0.004284507,0.170828285,1,9.113258721,10
0,0,0.182526587,1.467320584,4.901409907,0.002187429,0.000780739,0.170513278,1,1.610049635,10
0,0,0.106930823,1.179858943,3.513148235,0.001599633,0.001045455,0.217855542,1,3.184952424,10
0,0,0.32836105,4.811485295,2.841919861,0.18660664,0.011882106,0.258350667,1,3.635767231,10
0,0,6.225574261,3.19240823,3.436533248,0.013020014,0.017670865,0.135661266,1,9.26118732,10
0,0,0.04508846,2.78172836,2.582757492,0.112617313,0.001657735,0.290854987,1,8.712937791,10
0,0,0.01145001,1.677308412,1.891832442,0.37858013,0.004529644,0.259925278,1,6.29408876,10
0,0,0.22056386,1.728044149,3.54235319,0.147338699,0.006902625,0.15885087,1,3.402777803,10
