omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
0,0,4.990795984,2.482890031,2.281944447,0.002704227,0.000618373,0.030791872,1,4.759440886,10
0,0,1.758427684,1.555913885,0.672770385,0.013836113,0.003226885,0.204479938,1,3.974635001,10
0,0,1.033002589,2.340445916,2.680673147,0.137788801,0.042744267,0.144031906,1,3.808253347,10
0,0,0.334774581,3.53158035,2.051501106,0.033292947,0.006584655,0.116930593,1,1.577280139,10
0,0,1.656997801,1.245366887,3.908063457,0.170813917,0.048080154,0.16229843,1,7.981984966,10
0,0,0.488842455,2.43932267,1.791250307,0.223941722,0.009907412,0.29089214,1,5.395293626,10
1.630574689,0.042880809,0.018214869,2.835775561,3.807976418,0.417024928,0.005844599,0.102037844,1,7.664507219,10
0,0,0.423411526,4.133573305,4.456960931,0.359215887,0.000566304,0.238389954,1,1.416994186,10
0,0,6.199822244,3.658209891,1.404850655,0.001845553,0.001713101,0.145954524,1,8.405834742,10
0,0,0.252022981,4.196145394,0.771821884,0.049598615,0.019532221,0.144039375,1,4.650830794,10
0,0,0.402865907,3.038180262,2.980085033,0.016592888,0.000865268,0.279985332,1,7.225753793,10
0,0,0.390804176,3.337546282,1.889595136,0.180520136,0.000935856,0.177234609,1,1.584246235,10
0,0,0.243634437,3.459908672,3.837269866,0.138839887,0.04281227,0.245672754,1,2.598740187,10
0,0,0.015809564,3.567902023,3.02350321,0.130740951,0.050804123,0.069460882,1,4.523848405,10
0,0,0.143620264,4.550543976,1.426806281,0.064310343,0.001052124,0.281416249,1,0.251068664,10
0,0,1.586426815,2.601418871,4.88245422,0.625143324,0.000634303,0.141254586,1,6.31670471,10
0,0,9.794879554,3.876310722,2.165857304,0.429895933,0.027229561,0.276212919,1,1.976285335,10
0,0,5.493814451,4.107823011,1.408029719,0.574613649,0.006162647,0.264839001,1,5.030949548,10
0,0,0.950818909,3.249465765,4.973491016,0.42930236,0.002456227,0.22007848,1,8.771811642,10
0,0,1.068569761,1.159279893,1.636188837,0.015581859,0.003341733,0.139244322,1,3.277357132,10
0,0,0.055933857,2.84587366,2.186482977,0.042870961,0.016148656,0.038484134,1,9.922880015,10
0,0,6.400009491,4.3091626,2.820995314,0.027210936,0.008165151,0.270239985,1,7.375660214,10
0,0,2.04141355,1.755540045,2.797279219,0.327002788,0.000816708,0.25350859,1,5.097142251,10
0,0,0.092938748,1.670827014,4.956771667,0.341785296,0.067706015,0.107628829,1,1.864853849,10
0,0,2.982960241,4.357025486,1.32743675,0.006638687,0.001088416,0.078506135,1,3.488366767,10
0,0,1.348692652,4.258729697,3.332224553,0.029624236,0.003160884,0.032730998,1,4.81434501,10
0,0,0.076911025,4.512074535,4.443592993,0.282257223,0.002307351,0.081621056,1,3.568767684,10
0,0,4.003688181,3.807135384,3.654766963,0.090156179,0.027975449,0.021807848,1,2.594396659,10
0,0,0.051412782,4.304674005,3.876462594,0.160738759,0.002512835,0.068932154,1,4.783151882,10
0,0,0.158642681,3.175269234,3.942646872,0.137218839,0.007641849,0.194913828,1,6.525468309,10
0,0,7.414587739,4.20653933,0.659785426,0.005014989,0.00216635,0.042193903,1,7.894008346,10
0,0,0.016140642,3.485291705,0.87762658,0.003731274,0.000698151,0.076712008,1,1.450529562,10
0,0,0.081225234,4.21099588,1.694348918,0.023995954,0.007654007,0.017741321,1,2.297744777,10
1.432465492,0.004398451,0.013347888,2.053282049,4.122570464,0.087215577,0.006525607,0.10023807,1,8.955231661,10
0,0,0.280507705,3.628314263,3.923793153,0.361456306,0.001911696,0.237538407,1,5.285382041,10
0,0,0.139127936,4.488280857,4.113464267,0.058543239,0.014702937,0.233434931,1,6.600760451,10
0,0,0.282647484,4.009699586,2.264230019,0.663410251,0.002035044,0.038503862,1,4.086033288,10
1.000569703,0.035768157,0.278576511,4.818149972,1.465107528,0.760130377,0.034470431,0.02196117,1,7.021463755,10
0,0,1.811447712,3.87713238,1.905368049,0.001705781,0.000540217,0.135955033,1,5.964955086,10
0,0,0.162750058,2.619063569,4.988096688,0.014774641,0.002343081,0.127535526,1,4.261088159,10
5.348768417,0.069577416,0.575010755,4.505595242,4.932453726,0.038305252,0.009053964,0.225489029,1,4.096256596,10
0,0,0.072825962,3.509250093,4.992049135,0.341313381,0.0186819,0.219541722,1,0.55342964,10
0,0,7.895683641,4.440564995,2.987260046,0.941667084,0.001629863,0.173614123,1,7.33708311,10
0,0,0.060517111,4.975291428,3.547849056,0.400922386,0.052195779,0.242130378,1,0.242522974,10
0,0,1.62750058,2.38331175,3.528207277,0.002454929,0.001102346,0.030355382,1,8.38990508,10
0,0,0.736862981,3.272697213,0.828658115,0.053922892,0.001290225,0.290567867,1,4.807575395,10
0,0,0.08867369,2.724258209,4.902833556,0.054824401,0.004441702,0.158530186,1,9.295727167,10
0,0,0.047453432,1.464826718,2.546613479,0.002676349,0.00050882,0.058789869,1,6.617857574,10
0,0,1.616295829,1.658766936,1.656684839,0.021663747,0.006877069,0.11348828,1,4.822525041,10
5.879264051,0.224528075,3.508766884,3.186881662,3.889107218,0.017342988,0.001067285,0.282262316,1,0.584956506,10
0,0,0.120256348,2.083883001,3.656547345,0.078956836,0.000647547,0.060959844,1,1.832499001,10
3.272830198,0.012010554,1.7354973,2.109545023,3.032246529,0.181269957,0.012252952,0.280949616,1,2.685564385,10
0,0,9.034322499,1.902301057,3.872962278,0.06876758,0.032795546,0.298562871,1,7.74586928,10
3.379178277,0.333372812,2.942028427,2.254132978,3.879509324,0.716284426,0.013543614,0.06673087,1,4.903991926,10
0,0,0.220868821,2.647437568,3.313023255,0.263780158,0.002645369,0.02020391,1,2.546902169,10
0,0,0.019748293,1.358650751,4.747217961,0.170342545,0.012615303,0.015097697,1,2.692596797,10
0,0,5.643846034,3.735380723,3.829257343,0.049393451,0.004951369,0.293680283,1,5.495021318,10
1.969171065,0.047087193,1.367456725,4.03125354,0.946257909,0.046802282,0.004330154,0.094241511,1,1.152491584,10
2.898450919,0.041480646,0.500460652,1.917804643,4.080791301,0.32790767,0.008678181,0.060860658,1,4.521623829,10
0,0,0.490533946,4.280173797,4.363217787,0.004465447,0.000690791,0.196253506,1,8.858239849,10
0,0,0.022286137,2.869286131,4.105340548,0.01651284,0.003122595,0.040362204,1,0.634531197,10
3.570964706,0.126868217,3.775354138,2.262026742,1.86173275,0.035971255,0.014160062,0.16839593,1,1.187641121,10
0,0,0.091600151,4.705582017,2.117772782,0.465121866,0.004993526,0.096359634,1,2.769225193,10
2.727794505,0.084557351,1.851939363,4.255922023,4.228555206,0.303073633,0.017145124,0.29283407,1,7.996298617,10
0,0,9.740894953,2.663618691,4.546768812,0.002709838,0.005273637,0.112486593,1,4.277878471,10
0,0,0.307927762,3.923617457,0.842866214,0.131920422,0.009787399,0.231524156,1,4.886718716,10
2.446283618,0.017897532,0.70450615,1.02059615,2.888367657,0.843126208,0.007541284,0.021496984,1,4.823485089,10
0,0,1.148962966,2.478239811,2.748635537,0.029767844,0.012522064,0.201189501,1,3.840506302,10
0,0,4.90533946,4.582363664,2.054109181,0.161741282,0.00074438,0.061907952,1,4.621722363,10
0,0,0.011176474,3.66746105,4.323907833,0.019143802,0.000760326,0.293067657,1,1.539140269,10
0,0,2.933909711,1.129343522,4.406138593,0.001930317,0.000774969,0.185341829,1,6.901480936,10
0,0,0.015571098,4.073690019,4.376252646,0.044592819,0.014333691,0.156907835,1,7.16187419,10
0,0,0.024908045,3.958627042,4.847355222,0.003642136,0.000828915,0.038720162,1,7.118974877,10
0,0,0.137124075,3.40398965,1.758033864,0.935184047,0.008178141,0.20047743,1,6.389817094,10
0,0,0.275895155,1.168627853,2.454750576,0.030856661,0.016599803,0.08508891,1,0.270096793,10
0,0,0.431383457,3.86774264,1.997406227,0.030119509,0.001009525,0.05385545,1,9.799721269,10
2.041158791,0.011069713,0.019316507,1.267482073,2.237398622,0.183791928,0.00129708,0.027326708,1,0.870169858,10
0,0,0.105317914,1.873472265,4.153710818,0.218440888,0.000857963,0.20397299,1,6.507456306,10
0,0,0.16151796,1.464053959,4.836216507,0.223787067,0.000731089,0.201637608,1,6.207775798,10
0,0,0.125779528,2.392431542,1.016372607,0.00317651,0.000943324,0.203678999,1,1.693807226,10
0,0,0.030412233,3.21887394,1.623545276,0.560111936,0.004512874,0.237723276,1,0.856587169,10
0,0,0.042900588,1.612124703,4.017371678,0.001867356,0.001017042,0.096948941,1,5.292115108,10
0,0,0.307715105,4.226778509,2.92049668,0.02136648,0.000960473,0.124946014,1,6.827411501,10
0,0,0.024029131,3.434726221,3.124923002,0.03587199,0.022620205,0.038440681,1,9.344238381,10
0,0,2.834296265,4.822828159,4.675932074,0.001698725,0.004560954,0.208507146,1,6.371964496,10
0,0,2.035780139,3.102127673,1.073828153,0.641328748,0.010985878,0.089012589,1,5.42877785,10
0,0,0.059851868,2.008438654,3.540563178,0.647561661,0.027680539,0.048734821,1,9.912577632,10
0,0,0.097611042,2.479320536,4.596941888,0.029624236,0.01151028,0.290751363,1,9.55695971,10
0,0,0.084079955,3.752192221,3.306123968,0.274374556,0.00123471,0.085881172,1,6.442600088,10
3.261933269,0.048505066,1.508404613,3.258731508,3.495762443,0.158862028,0.013601148,0.119030548,1,4.670824362,10
0,0,0.113241444,1.116453667,2.13277848,0.155603443,0.001128349,0.195940123,1,5.832083599,10
0,0,0.013228547,4.91790502,4.703791069,0.131556379,0.007129383,0.151698602,1,1.408591956,10
0,0,2.003688396,4.981503548,3.420082348,0.462238895,0.083602143,0.14647082,1,2.435169126,10
2.169993765,0.006542943,0.140383069,1.389423092,4.052460657,0.721748415,0.010933612,0.114138661,1,7.419449659,10
0,0,2.893650963,4.05583738,2.868600577,0.001237113,0.003739026,0.266514704,1,2.724257091,10
0,0,0.030349268,1.075779565,2.612230384,0.005726322,0.001857771,0.258030958,1,1.201206549,10
0,0,8.466282763,4.879217522,4.507277096,0.02419571,0.023166062,0.118247062,1,1.088198559,10
0,0,0.104160192,4.190447299,1.439382891,0.325875196,0.004453486,0.114742785,1,4.651347593,10
0,0,0.047355185,2.143245228,2.357967714,0.407906904,0.000729155,0.111847659,1,1.166844597,10
0,0,1.177082982,3.445544074,1.527041403,0.001653567,0.001149471,0.139525829,1,5.747685708,10
0,0,0.36095723,4.000208032,1.541179806,0.946231932,0.002908565,0.215253939,1,7.771560931,10
0,0,0.016535672,3.890394261,1.461906902,0.004023097,0.001551491,0.07950767,1,6.870923031,10
0,0,0.019734654,2.443569183,0.556818742,0.050149895,0.089944538,0.172317893,1,7.404804619,10
0,0,2.358507511,3.182228478,3.562787124,0.022533844,0.00839771,0.039074206,1,3.224471616,10
0,0,0.26232633,1.690245488,3.257748625,0.051769194,0.002992992,0.114733131,1,0.29889084,10
0,0,0.854266074,4.969197848,1.571279075,0.790114022,0.019367324,0.288794057,1,4.202960416,10
0,0,0.229581079,2.313207448,2.376116635,0.004848066,0.001434467,0.289951747,1,1.40003849,10
0,0,8.10010874,2.571799632,2.089275875,0.05643846,0.006504893,0.249639995,1,9.725705357,10
0,0,0.887962938,2.55752191,1.556263251,0.013357112,0.001173472,0.158734492,1,9.546338846,10
0,0,0.658842912,1.313396893,4.335901297,0.073482956,0.000734584,0.290307583,1,3.933011556,10
2.283241289,0.0731249,3.034926759,4.223017147,1.782980141,0.124396878,0.003553582,0.019011688,1,5.457606798,10
0,0,9.00939171,4.578928432,3.718726953,0.030475328,0.027446851,0.067900566,1,4.7453917,10
0,0,5.943980934,4.572415128,0.768766257,0.147746415,0.000801276,0.147643697,1,4.530072821,10
0,0,0.041817892,3.828056079,3.000916844,0.051058824,0.049110108,0.109815642,1,8.365473847,10
0,0,1.037293342,4.981811755,1.71897331,0.002869761,0.001794874,0.225530552,1,7.59233633,10
0,0,0.910323847,1.408638126,3.460523186,0.089721245,0.000501592,0.280749894,1,6.843167882,10
0,0,0.040258769,3.132101309,3.777295143,0.00441331,0.001107616,0.047784653,1,5.137433641,10
0,0,8.536761127,4.447333809,3.044785033,0.102164716,0.020682605,0.137895615,1,0.178265073,10
0,0,0.076804831,2.899148983,3.844322588,0.169052969,0.000563908,0.073012698,1,7.591563203,10
0,0,0.014213966,4.232485597,3.122960455,0.085426607,0.001178457,0.20640773,1,4.206576501,10
0,0,1.2638926,4.387941463,1.674752476,0.011465842,0.008455758,0.06764393,1,4.594589469,10
0,0,4.048188493,2.830726986,2.211717635,0.101111483,0.014741943,0.09112306,1,4.451335123,10
0,0,1.014613485,2.858867132,4.793346594,0.113398017,0.023927091,0.238703593,1,5.210528697,10
0,0,0.02365034,1.107891257,1.59909503,0.191570324,0.026587957,0.215892417,1,3.100718106,10
0,0,3.145935216,2.050432506,2.184012967,0.032140358,0.000552375,0.264181749,1,6.628150585,10
0,0,0.051023562,1.575557755,1.756171823,0.030202855,0.038081181,0.150251269,1,7.713489391,10
4.593502207,0.027170863,9.046813753,2.707926425,4.699325945,0.302864328,0.005218044,0.112708537,1,5.893821809,10
0,0,0.2196515,2.250576897,1.175230729,0.715789756,0.017117891,0.173133018,1,3.801003187,10
3.963641388,0.018816172,3.109204338,4.995886678,3.520714261,0.093324785,0.00507354,0.164642443,1,5.250116762,10
2.492870535,0.12974199,0.293188354,2.405684148,2.360320975,0.750218067,0.064895887,0.230201784,1,1.524980583,10
0,0,0.226587279,4.897033021,0.61100612,0.002040004,0.000638687,0.098670538,1,3.651315122,10
0,0,6.905321738,1.443652967,4.299925837,0.001955821,0.001911696,0.032972398,1,9.226948358,10
0,0,2.639624522,2.611561818,3.364563812,0.009134737,0.004728292,0.285824374,1,7.208360194,10
1.800101712,0.113861291,2.466829958,2.173554114,3.855850084,0.300571497,0.03077512,0.184359209,1,9.767720485,10
0,0,0.359464135,1.77940601,4.213695599,0.095542812,0.006338171,0.240312649,1,3.062704395,10
0,0,0.019748293,4.461552257,1.572526016,0.147135264,0.000606689,0.154859591,1,0.2500246,10
2.18505141,0.076228708,1.699898702,1.617620478,1.661003532,0.170813917,0.003855723,0.07426415,1,2.723193864,10
0,0,0.019012004,2.113231607,0.666887539,0.006801164,0.005847697,0.211560656,1,4.871079439,10
0,0,0.013431138,4.215150238,4.752007492,0.001806449,0.000890384,0.152809103,1,4.345946084,10
0,0,0.012311445,1.512051151,2.606243261,0.003279077,0.001001533,0.145891966,1,3.000967928,10
0,0,0.025908445,2.696415565,3.944326973,0.018328474,0.010369338,0.104173004,1,0.2737296,10
0,0,4.664089512,4.568808508,1.693167753,0.931315669,0.015809981,0.17246432,1,5.450432141,10
0,0,0.016331321,3.251618839,0.861474911,0.025394547,0.00132627,0.267182011,1,8.12564788,10
0,0,0.382259455,4.776816714,3.744828686,0.001061213,0.014648502,0.216860565,1,9.93037724,10
3.101417805,0.309731839,1.394165821,3.122614399,2.897711604,0.772838607,0.08184881,0.014674584,1,1.554759016,10
0,0,0.017295128,1.254613982,4.906279469,0.022549417,0.002726487,0.269507062,1,8.652685658,10
0,0,0.083328215,1.117403772,4.096011958,0.039026458,0.003618184,0.291626452,1,3.554648244,10
0,0,0.165014365,3.545770155,3.843804915,0.22533844,0.002754075,0.247812654,1,5.509237001,10
0,0,3.710709411,4.863998139,0.958197441,0.433474642,0.009730517,0.223871661,1,0.15764379,10
0,0,0.078956836,3.589826107,1.277340643,0.108343654,0.073151907,0.216125486,1,8.28091452,10
1.671125645,0.100032165,0.075281397,1.605383476,3.344295395,0.458106123,0.009511314,0.049695929,1,7.190124288,10
0,0,0.171168302,4.375809503,3.696682507,0.009442729,0.001425375,0.153890084,1,4.927612058,10
1.014743804,0.009348231,0.250807162,3.69413685,1.843099689,0.094950608,0.002237517,0.037267662,1,9.168369308,10
0,0,0.194235601,2.149919891,0.845964899,0.031655563,0.001124768,0.174678913,1,6.871305577,10
0,0,0.789023083,3.236375833,2.162405527,0.003754546,0.000923051,0.09745577,1,2.381294614,10
6.577960346,0.363358172,2.269005683,2.765880043,4.926016367,0.016365203,0.000882867,0.197499222,1,0.190116875,10
0,0,0.06629521,1.256501238,0.767631479,0.434974549,0.000909939,0.144175669,1,0.993749187,10
0,0,0.191570324,2.719060333,2.128049784,0.018214869,0.007402713,0.076758446,1,6.630198796,10
0,0,0.017366967,1.654160673,3.72573136,0.001196762,0.001494206,0.258841682,1,9.658554321,10
0,0,8.757784197,1.027744805,1.270418138,0.041587412,0.078701506,0.286294399,1,3.621468715,10
0,0,0.337328321,1.323398023,3.481265211,0.001815206,0.001394003,0.141000408,1,4.343750746,10
0,0,0.053551653,2.717770187,4.836785628,0.132285472,0.000525257,0.048566801,1,6.428347829,10
0,0,0.016252534,2.092367573,2.724282606,0.003406067,0.000975346,0.113093281,1,6.475733711,10
2.00118719,0.022264761,0.062773996,2.240739906,2.040093528,0.733308178,0.086394326,0.239810176,1,4.849051323,10
0,0,0.204847724,3.362649735,1.585438744,0.314810932,0.00912138,0.277336239,1,3.461706721,10
0,0,0.040960121,3.400787963,1.167855332,0.227843038,0.000572034,0.127248311,1,4.706027786,10
0,0,0.726751838,4.376698259,4.955889801,0.00106268,0.005566511,0.143268813,1,4.520436132,10
0,0,2.560594652,4.701193003,2.726585131,0.025237144,0.029264276,0.273220438,1,5.295072762,10
0,0,0.28896556,3.300435077,2.259765722,0.166963778,0.000501061,0.04085589,1,6.027703516,10
0,0,0.054484582,2.348738122,2.821362021,0.001278824,0.001751653,0.269909088,1,8.041509258,10
5.035779733,0.178845423,2.267438694,3.138193174,4.372940997,0.100623697,0.001479238,0.074213493,1,1.259196547,10
0,0,2.96242364,1.141446575,3.221092133,0.075541885,0.025524972,0.186064011,1,8.672309235,10
0,0,0.212634027,4.125111158,4.832060453,0.00296857,0.004534447,0.12107253,1,6.294970592,10
2.857108034,0.173462817,0.402587685,3.10661123,3.955851722,0.843708878,0.064416246,0.27102101,1,5.028552693,10
0,0,5.671205278,1.312965994,1.409452888,0.059645483,0.004014166,0.152683428,1,3.08384513,10
0,0,1.919677713,1.86342813,3.163074992,0.035477662,0.026293738,0.27570803,1,2.460013649,10
0,0,6.924430145,4.64642975,4.931984672,0.025500028,0.055710991,0.127498158,1,2.014111798,10
0,0,7.343220828,3.201852707,3.182462513,0.050567372,0.002322069,0.183101014,1,2.564952238,10
4.41617219,0.051570588,2.715459841,4.889065931,2.760057684,0.099380169,0.031086523,0.089770483,1,3.288533453,10
0,0,0.35209079,1.74198986,1.832963076,0.040509861,0.000644808,0.078754838,1,7.986207416,10
0,0,3.265512835,3.517231846,3.31480153,0.721249971,0.000869865,0.283248404,1,1.720358125,10
0,0,0.025944267,4.993976223,4.379881534,0.001130851,0.002055636,0.024340964,1,6.470983,10
0,0,0.368516252,2.809324871,0.627358488,0.025552932,0.091822627,0.205534684,1,6.427609046,10
0,0,0.547487033,4.230042017,4.828227034,0.011145632,0.00348459,0.015438884,1,4.401662473,10
0,0,0.056986971,1.775229455,2.156715579,0.090280833,0.003473529,0.140970364,1,0.722354492,10
0,0,0.046996683,1.955124102,3.178760664,0.867948285,0.001552313,0.084435497,1,2.774992753,10
0,0,6.471144506,1.593889366,1.258242115,0.008252616,0.003888551,0.161665579,1,3.523073475,10
0,0,0.274374556,4.156457121,3.09393612,0.107895492,0.019824177,0.019602439,1,7.676486331,10
0,0,0.012396792,3.196715882,4.344845706,0.006929216,0.002689181,0.254134256,1,1.755112379,10
0,0,9.99309394,4.750385243,4.735143821,0.021904536,0.068936867,0.197924266,1,4.230616156,10
0,0,0.039432979,1.841844856,4.257744403,0.217086923,0.003422374,0.165551923,1,2.689567952,10
