omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
2.5246956892996817,0.08416510385773314,4.0,2.0,1.3,0.02,0.001,0.01,1,1.4000000000000001,10.0
1.384869532511143,-0.03836448677682838,6.0,1.5,0.5,0.04,0.0005,0.02,1,0.0,10.0
5.531158337873345,-0.1669185298953527,5.0,2.0,4.5,0.08,0.0005,0.09,1,1.4000000000000001,10.0
5.599376879326293,0.23542405145142617,8.0,1.0,3.7,0.02,0.002,0.01,1,1.1,10.0
1.3420728786812834,-0.021810839227231017,1.0,1.0,0.5,0.06,0.002,0.06999999999999999,1,1.4000000000000001,10.0
3.292356878201355,-0.6620668645122454,7.0,1.5,1.3,0.02,0.0015,0.04,1,1.0,10.0
3.9646455664862117,-0.05325386244388891,1.0,2.0,3.7,0.06,0.0025,0.09,1,1.6,10.0
4.006419312386455,0.0578474586399475,8.0,1.0,2.9000000000000004,0.06,0.0025,0.09,1,1.6,10.0
5.029462744459218,0.011027720859852316,5.0,1.5,3.7,0.04,0.0025,0.04,1,1.7000000000000002,10.0
3.7159741780069075,0.10095198965522052,5.0,1.0,2.9000000000000004,0.06,0.001,0.05,1,1.5,10.0
3.731291524574808,0.06948575309804625,2.0,2.0,2.9000000000000004,0.04,0.0015,0.06999999999999999,1,1.1,10.0
2.9136735431363507,-0.010581948426663407,1.0,2.0,2.1,0.02,0.0015,0.03,1,1.3,10.0
4.926041200135517,0.17440096330137295,8.0,1.0,3.7,0.04,0.001,0.04,1,1.4000000000000001,10.0
2.5205189318891836,-0.026406477490663598,6.0,2.0,1.3,0.08,0.0025,0.09,1,1.2000000000000002,10.0
2.0071964229112496,0.06593858374044735,2.0,1.0,1.3,0.06,0.0025,0.03,1,1.9000000000000001,10.0
5.062015323068798,0.15548541740326058,6.0,1.5,3.7,0.04,0.0015,0.05,1,1.3,10.0
2.7162603397134264,0.004862108636437928,1.0,2.0,2.1,0.04,0.002,0.060000000000000005,1,1.4000000000000001,10.0
5.030745466704507,0.16741637440904097,8.0,1.5,3.7,0.08,0.002,0.060000000000000005,1,0.9,10.0
4.737276824824866,0.09894646028179145,4.0,1.0,3.7,0.02,0.001,0.01,1,1.8,10.0
3.840220377478857,-0.15916377261680228,4.0,1.5,2.9000000000000004,0.06,0.0005,0.09,1,0.6000000000000001,10.0
0.0,0.0,1.0,1.0,3.7,0.02,0.0015,0.08,1,1.0,10.0
3.309999380658355,0.07194678296582108,9.0,1.0,2.1,0.06,0.0025,0.04,1,0.30000000000000004,10.0
3.918692551926093,-0.11289868772324207,1.0,1.0,3.7,0.04,0.002,0.04,1,0.7000000000000001,10.0
1.5580182116658852,-0.03566415312235551,6.0,1.5,0.5,0.04,0.0015,0.02,1,1.9000000000000001,10.0
