q_scale,q_shift,n,m,rho_tor,omega_kHz,gamma_cs_a,omega_n_kHz,omega_n_cs_a,omega_e_plasma_kHz,omega_e_lab_kHz,peak_percentage,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
1.0,0.0,6,33,0.9706278224167405,107.86969687127296,0.09663301248090488,50.27486156271605,1.8181119698288315,108.55075075057448,108.55075075057448,0.9052159250961016,0.69952088604512,2.7885369861203984,1.15914569183172,0.0059144181915527505,0.0007100404835469333,0.07908340220372752,1,1.597123729195737,9.770639284491459
1.0005,0.0,6,33,0.970461408687828,108.50639016001462,0.09989158420253309,50.46696219889628,1.8250589897746812,108.81104570581522,108.81104570581522,0.9073865516194272,0.6966927283656976,2.7885369861203984,1.156084712945035,0.00581634773002387,0.0007190846718862404,0.07936455767104267,1,1.5344914260900309,9.770639284491459
1.001,0.0,6,33,0.9702949949589155,109.13227201728819,0.10346355098750648,50.6545299825179,1.8318420861762759,109.05969760384158,109.05969760384158,0.9094600854857754,0.6939026828215052,2.7885369861203984,1.1530097632231653,0.0057198751008150465,0.0007282018424219261,0.07964595499623578,1,1.471859122984283,9.770639284491459
1.0014999999999998,0.0,6,33,0.970128581230003,109.74583650312952,0.10738211591443152,50.83758377818384,1.8384619412425633,109.29678919556936,109.29678919556936,0.9114372167635821,0.6911505258414455,2.7885369861203984,1.1499210047522437,0.005624997146581297,0.0007373912917297849,0.07992755973039027,1,1.409226819878577,9.770639284491459
1.0019999999999998,0.0,6,33,0.9699621675010905,110.34495398107276,0.11166925858729207,51.015983530925276,1.8449134901039976,109.52199354980749,109.52199354980749,0.9133152191398693,0.6884360304201053,2.7885369861203984,1.1468172515661996,0.005531729570742323,0.0007466522908699933,0.0802093374702771,1,1.3465945167728708,9.770639284491459
1.0024999999999997,0.0,6,33,0.9697957537721781,110.92775490449756,0.11633590077821536,51.189719878317774,1.851196394183099,109.73531984128925,109.73531984128925,0.9150941691236857,0.6857589801226588,2.7885369861203984,1.1436983851863083,0.0054400742565189186,0.0007559840552472506,0.08049125287315737,1,1.2839622136671645,9.770639284491459
1.0029999999999997,0.0,6,33,0.9696293400432656,111.4947727492231,0.1213869865142777,51.359644053946795,1.8573414370150723,109.93898326936099,109.93898326936099,0.9167925394912367,0.6831191047457724,2.7885369861203984,1.1405713628755692,0.005349945274924347,0.000765385887787178,0.08077327430868707,1,1.2213299105614583,9.770639284491459
1.0034999999999996,0.0,6,33,0.969462926314353,112.04606203022696,0.12681628693043281,51.52641387476045,1.8633724075240468,110.13469346112342,110.13469346112342,0.9184245869995403,0.6805160596987126,2.7885369861203984,1.1374414631069731,0.005261285483206458,0.0007748572368471823,0.08105537553523293,1,1.1586976074557105,9.770639284491459
1.0039999999999996,0.0,6,33,0.9692965125854406,112.58131101589444,0.1326072699047242,51.69051627144398,1.8693069147989347,110.32371410749083,110.32371410749083,0.9200008496976851,0.677949434988301,2.7885369861203984,1.13431248254795,0.0051740617468140244,0.0007843976903179981,0.08133753526494678,1,1.0960653043500042,9.770639284491459
1.0044999999999995,0.0,6,33,0.9691300988565281,113.09848266412367,0.13872993408145862,51.85177297035401,1.8751385118514234,110.50560003087638,110.50560003087638,0.9215176152037822,0.675418818401825,2.7885369861203984,1.1311826713053261,0.005088310814412897,0.0007940068396241868,0.08161973267105649,1,1.033433001244298,9.770639284491459
1.0049999999999994,0.0,6,33,0.9688804782631594,113.80910529530232,0.1484258460774473,52.075332091710976,1.883223178857348,110.73743945167456,110.73743945167456,0.9234509480855951,0.6716888086397088,2.7885369861203984,1.1264855163410672,0.004962490424086418,0.0008085483893900578,0.08202273792016535,1,0.9394845465857179,9.770639284491459
1.0054999999999994,0.0,6,33,0.9687140645342469,114.2753788175332,0.15520876774674416,52.22939545154216,1.8887946400193385,110.90139454577246,110.90139454577246,0.924818186553794,0.6692464867627773,2.7885369861203984,1.1233520623202602,0.004880508964804333,0.0008183273059534906,0.0823048750651097,1,0.8768522434800118,9.770639284491459
1.0059999999999993,0.0,6,33,0.9684644439408782,114.90471516835352,0.1656849399794229,52.44203151513713,1.8964842916747098,111.10618776592156,111.10618776592156,0.9265259783741991,0.665647103160292,2.7885369861203984,1.1186476678320776,0.004760440418225713,0.0008331213130414125,0.08270753910236235,1,0.7829037888214315,9.770639284491459
1.0064999999999993,0.0,6,33,0.9682980302119657,115.31445683563545,0.1728459609849161,52.5888089126433,1.901792267370941,111.25204611967862,111.25204611967862,0.9277423062550867,0.6632906664657462,2.7885369861203984,1.115508002938085,0.004682362386612764,0.0008430670151013229,0.08298948016549039,1,0.7202714857157254,9.770639284491459
1.0069999999999992,0.0,6,33,0.968048409618597,115.85618053776862,0.18365998869612862,52.79037171570657,1.9090814718268188,111.42951037569253,111.42951037569253,0.9292221990201607,0.6598183625308546,2.7885369861203984,1.1107923046228374,0.00456825356699996,0.0008581088254423616,0.08339159802747365,1,0.6263230310571453,9.770639284491459
1.0074999999999992,0.0,6,33,0.9678819958896845,116.20648087312719,0.19089948008561544,52.92976678087537,1.9141224769860732,111.55709156012625,111.55709156012625,0.9302861116978113,0.657545491371375,2.7885369861203984,1.1076437389562461,0.0044942204238903145,0.0008682180904978172,0.08367320496746578,1,0.563690727951439,9.770639284491459
1.0079999999999991,0.0,6,33,0.9676323752963157,116.6580210913998,0.20160459658995358,53.12011524067489,1.9210061322054572,111.70695809449623,111.70695809449623,0.9315358642109227,0.6541968540759909,2.7885369861203984,1.1029125706594944,0.004386288972817017,0.0008835026900613224,0.08407456841760322,1,0.46974227329285895,9.770639284491459
