omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
0,0,5.387389644060967,3.132309597338135,3.2467014189002428,0.006184246000363916,0.013679578067386445,0.075559350699562,1,4.855309733842369,10.0
0,0,3.264911345642272,1.756490359247949,4.1516615107959725,0.016303149659649418,0.005228829298507789,0.07028613662285835,1,0.9034156800392579,10.0
0,0,2.621777510878814,4.956984160511537,3.7758876783735857,0.00997955562815319,0.009318962198472993,0.01326621266854788,1,8.389300439723877,10.0
5.0860567951638895,0.16409101873241902,3.5563274605614805,3.8592397204465945,3.4795767505483792,0.03659580021823384,0.005398400623070645,0.05095693585827691,1,3.994787534246811,10.0
0,0,9.124207531476948,3.315963929635717,3.063280108485055,0.020614550147061494,0.01135730889228857,0.05649880879339681,1,8.115952886209378,10.0
0,0,6.814944656240691,4.557888905439757,4.142590063879293,0.028575929483390772,0.016731082103107822,0.1650567443218665,1,5.232595064284716,10.0
1.8054115418574517,0.01593746490219378,1.0180943311664756,4.231247395442239,1.8276050618004456,0.03550093033030509,0.004683466335432424,0.010818591275065867,1,6.953948930176361,10.0
5.300871785361788,0.35255035016911906,2.268390371661619,4.732020027939669,4.532204319901741,0.038551703720062204,0.009656441542692254,0.14071307023970875,1,5.643351641758777,10.0
3.1635021707087936,0.06791598596756698,1.1644535111301761,2.0917341031396965,4.357129018598577,0.029127268549988095,0.011932191231801713,0.1458285772239331,1,7.990944401614683,10.0
0,0,6.70537148802786,2.4338730052993727,2.4953957193507987,0.02823454525667991,0.004056909081306768,0.18408220664498878,1,6.417126922162279,10.0
0,0,7.432111712740992,3.9216215888971133,1.9537325009258117,0.0346834856780201,0.014122801786532219,0.08098320672921344,1,8.028203097017602,10.0
0,0,6.889993128790559,3.2949197741922807,2.2275204498539334,0.023182679823937843,0.016980044862775545,0.0846584058081757,1,8.15171064091998,10.0
5.121171859755275,-0.2975741573946939,8.2537975870712,4.912755658749093,4.567890443331721,0.03758775678697932,0.0005773608880871199,0.010794386476534822,1,6.834823469607022,10.0
6.373351432047456,0.4926281600943787,3.993468233775319,4.450641611222925,4.734376982645777,0.03471946217995475,0.008227683546671218,0.02331541301232122,1,4.89670626528186,10.0
0,0,6.394635944722951,1.2743326608079029,3.5135998888780273,0.006041139039395997,0.005391745186535802,0.1633641621735708,1,3.0074740182704476,10.0
0,0,8.9273696636523,2.3300385243537907,1.0127151897380813,0.0307071128888049,0.011455482373760787,0.10527127905671362,1,8.428714742854158,10.0
3.8310463427502452,0.08696199028555791,3.662129502695727,1.4050357678929193,3.902051790545341,0.03712270111697041,0.01078584633962603,0.17683823911074004,1,6.573061189653348,10.0
0.5382309205400085,-0.0202527471944687,7.588108146293132,4.769899488160828,2.584591920717699,0.014833176941064244,0.0014857719306504231,0.1287621679947154,1,8.578607733584434,10.0
0,0,1.96443748671537,4.171400787799783,3.8801605371894756,0.049269792873681856,0.009414224075689322,0.06905339511604944,1,9.653371886664372,10.0
0,0,5.696770926430001,1.1683055895282624,0.9369638626829844,0.042447543226725996,0.01443082433410039,0.11834762995388351,1,5.41769974720412,10.0
0,0,4.603724853869644,4.367340394857402,3.6349875998540053,0.020061844336975693,0.01785560067894178,0.14056915089740477,1,0.5161381010327337,10.0
0,0,2.9208098013994426,2.962225711658312,1.0785606525359182,0.01250971487635644,0.015505086257253166,0.11389778581853299,1,5.9414358184334475,10.0
0,0,8.504384295075454,1.0408081233700406,1.7285922170699723,0.041276333077728634,0.013409535065537588,0.14128420429019886,1,6.477027538849345,10.0
0,0,6.938568024006489,1.8173427227905905,1.87402561986322,0.008846721404086336,0.0009489283916906602,0.15128361471520044,1,2.6880333520014155,10.0
0.4843586549577084,-0.0032926636223192295,5.302975212609976,3.4221176127549886,0.5336723405642048,0.044443968221152035,0.006824024291264448,0.1322645987564587,1,8.85534212377953,10.0
0,0,9.151199060730669,2.156885627927699,2.441897680375953,0.010993297486324601,0.013839037436470837,0.01416266334022291,1,4.616513710546389,10.0
0,0,5.27668308738202,1.4217961096727794,4.685468111746022,0.034057873911762036,0.01612571105900173,0.032137339284733404,1,3.625287948135427,10.0
0,0,2.5096637741632155,2.369535440200367,4.249832664350478,0.01843243378325549,0.012034015373402514,0.1683272364007651,1,5.411608565870782,10.0
0,0,4.998495009541068,3.430824637118206,0.8794548230603414,0.030106264156470726,0.018356631135792462,0.15994182867922427,1,7.169815364193911,10.0
0,0,9.45478972650042,4.003272794144554,1.8120334015334771,0.02919538079455846,0.0008021978011185983,0.07179539188823328,1,5.741177043347578,10.0
4.75014889748313,0.05100926612642759,0.8227522412564423,2.3349758927394015,4.764761004234357,0.03743738854089189,0.013415237571492376,0.154889813509452,1,5.005669921946511,10.0
4.043445642426164,0.1196766234988962,3.5006645289437377,2.972113990757717,2.2124911224891353,0.048830052574742586,0.015007649114892057,0.11860448754457402,1,1.422645781373143,10.0
0,0,6.966222681410044,2.167654245871734,3.57531871508883,0.032144858999880524,0.0037677327817562437,0.14829087433939234,1,6.315789887744004,10.0
0,0,2.3597706492012316,1.6054697373655729,4.324767130602051,0.04694793759148788,0.008562091543630882,0.19195843218210615,1,6.2435168284050535,10.0
0,0,8.64066682690925,4.821329020098193,1.523041668578933,0.017681202051879515,0.013257769964539876,0.07287215397170445,1,2.398654814615968,10.0
0,0,7.856757770106395,3.724044590159761,1.8436735193357685,0.04454565632200835,0.00548472084123048,0.05077009002987677,1,6.55351853552384,10.0
0,0,2.7753752046772795,1.0601716694132222,1.7260082325403907,0.003026533643405031,0.006487076456636867,0.19597284086130376,1,6.605795985529673,10.0
0,0,6.490835161748106,3.397784355045264,3.9818091144126813,0.009207840902381782,0.019092377314614134,0.14054712521872292,1,6.917681185349549,10.0
0,0,0.6182552147919008,1.0079026383133503,2.0223208002896067,0.04456750252503921,0.01738827627404598,0.19583436537600188,1,1.5479159542973475,10.0
0,0,8.561554439035616,3.5014441408715773,1.8481019746145977,0.011739347043727665,0.007761302765293325,0.1272887538093119,1,0.7938577900837818,10.0
0,0,9.976025243875489,2.370046995751006,1.138405207993591,0.040233509938707286,0.0123966110745459,0.09490567169931988,1,4.983676337624362,10.0
0,0,6.533668756798217,1.63058315725627,0.8951449065559747,0.004626238971942377,0.007762475769521153,0.14588956733584135,1,1.2765560082678873,10.0
0,0,0.17901071311327055,3.208699657741004,4.427153827806588,0.03985251630859438,0.004358549780332277,0.127322383765527,1,7.708063341982299,10.0
0,0,5.990427200188934,4.492670703085089,2.8351897823396297,0.013740129563629081,0.007222710680727133,0.11261725589244817,1,0.011570202167290322,10.0
0,0,8.262818029986882,3.9593976963200723,4.894806600258032,0.004074045133565856,0.011936790430497932,0.15541306456638948,1,3.258195365075738,10.0
0,0,9.902051186968333,3.952794614262493,1.1342157595517968,0.00977467874130454,0.005229412698877655,0.09870335435631561,1,7.389878691580031,10.0
0,0,7.891240153332686,4.371328902541917,4.544533011799434,0.030247677899590784,0.008655380721115363,0.09103058443761727,1,7.4993170226894,10.0
4.587930820980268,0.21657253244021255,7.626248082105769,1.0001209327003742,3.3761262785400823,0.037932292360132534,0.01733981163455823,0.10493489988725502,1,4.350368702773726,10.0
0,0,1.9718173712230274,3.6183432988598954,4.368183353378101,0.016116295469184763,0.013894245215810598,0.1934706210090995,1,4.33883888222765,10.0
0,0,4.449855637908767,3.315944733723684,1.7167385477527166,0.03292645149963773,0.013815318346313972,0.07733576779728277,1,4.142854312628389,10.0
0,0,0.38167386393453095,4.528735048178053,3.6569738598598396,0.004049474326027572,0.004480298251300779,0.09265983524375304,1,2.5715927773932448,10.0
0,0,6.541027752256063,3.3223175249813344,3.6030021282683133,0.007015074956488452,0.010129708380392047,0.1850681383556286,1,5.438330449157174,10.0
0,0,1.8297874607233975,3.611040967956025,2.8814465934860785,0.01597623254282735,0.015351483232906492,0.06449244071798221,1,1.1218272972683974,10.0
0,0,2.0164362974822563,4.869519542436009,1.0112018371160758,0.0020384300924346623,0.01205718443262472,0.043439287483840225,1,1.9374088976825088,10.0
0,0,3.6984959504485677,3.742167235295504,1.6939652778698577,0.03757884503426149,0.015741904677508103,0.04711183189699888,1,7.349972150609208,10.0
0.4503792382419742,0.028930500933717195,9.701876185401284,3.3919577395103286,0.5493435464819332,0.014737104244711027,0.002425600531961822,0.02455704729849513,1,3.8584630316758872,10.0
0,0,7.7152825674029835,3.4920785685635582,4.5045323533047075,0.02937273882370016,0.012326153061911005,0.02816684878666134,1,6.057626975834573,10.0
0,0,3.917258909487248,1.3004828380467957,1.3905261407185971,0.004777089398832447,0.0012975478325811909,0.013397518835345438,1,5.745790146185142,10.0
0,0,8.589008739405026,4.838466942844826,4.240751299939405,0.04127867525722013,0.011873930946764324,0.03174928783709505,1,9.817566548045146,10.0
0,0,3.4082598336288314,2.8098963002094455,1.248106269898395,0.01934220574151032,0.003451131046686577,0.0793184669773485,1,0.9614588082531617,10.0
0,0,9.548692437503274,4.924280838143581,3.2423728588296536,0.024058411824304748,0.019006342733294018,0.014689234475737153,1,1.2065555111639625,10.0
7.393070795764277,0.23126389800243222,5.588210785421537,4.544588552424519,4.743570253926644,0.03631533534348459,0.0012759487689974283,0.1447020701843174,1,1.2916119997328757,10.0
0,0,1.4952677558597711,1.9012506554319608,1.0790496794443354,0.02313670493381079,0.00423279382421925,0.11191639616025612,1,3.87647123615284,10.0
0,0,6.385051005274687,4.132374201360336,4.354628921013042,0.008055450350206415,0.014888658544824938,0.17607037477273643,1,0.18386600196846348,10.0
0,0,4.4846247443387846,2.8251005461637613,1.9233721288094194,0.02899300245670343,0.012726789129263057,0.08907959925022414,1,6.316822138658865,10.0
