q_scale,q_shift,ne_scale,ne_shift,te_scale,te_shift,n,m,rho_tor,omega_plasma_kHz,omega_lab_kHz,gamma_cs_a,omega_n_kHz,omega_n_cs_a,omega_e_plasma_kHz,omega_e_lab_kHz,peak_percentage,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,1,4.0,0.9665006534947473,7.945599776131832,12.357472616166595,8.441588571752234e-08,1.889383485232063,0.0930893546276493,5.447310710531648,9.85918355056641,0.9968311330689695,17.556287311762237,1.9746207587489013,1.8831154464455286,0.016254848505502295,0.0014297016465586742,0.0072231915686790885,1,-0.6482364197528311,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,2,8.0,0.9665006534947473,13.718257909043082,22.542003589112607,0.18498090876685055,3.778766970464126,0.1861787092552986,10.894621421063295,19.71836710113282,0.9968311330689695,8.778143655881118,1.9746207587489013,1.8831154464455286,0.016254848505502295,0.0014297016465586742,0.014446383137358177,1,-0.6482364197528311,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,2,9.0,0.9879803385652826,5.26705675559901,14.21205624218565,0.0006525157466216147,3.5558041977488952,0.17519340067168793,7.913486504309098,16.858485990895737,0.7240646015808545,17.598127910362784,1.9746207587489013,1.225512447878587,0.01427636081782835,0.00031594881822648784,0.01011203417006503,1,8.643152263371082,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,3,12.0,0.9665006534947473,19.75452809891093,32.99014661901522,0.2781661535723861,5.668150455696189,0.27926806388294795,16.341932131594945,29.577550651699234,0.9968311330689695,5.852095770587413,1.9746207587489013,1.8831154464455286,0.016254848505502295,0.0014297016465586742,0.021669574706037264,1,-0.6482364197528311,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,3,13.0,0.9829850629674837,10.796793295882104,25.091099041118426,3.564330887716457e-06,5.818233845559569,0.2866626272481485,13.564434470561494,27.858740215797816,0.8274083182971788,10.046404357065143,1.9746207587489013,1.3313663270708453,0.013762188199283267,0.00047663529601299015,0.016524953600750646,1,6.4823641975283115,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,4,16.0,0.9665006534947473,25.7362137487837,43.38370510892275,0.37147737283682264,7.557533940928252,0.3723574185105972,21.78924284212659,39.43673420226564,0.9968311330689695,4.389071827940559,1.9746207587489013,1.8831154464455286,0.016254848505502295,0.0014297016465586742,0.028892766274716354,1,-0.6482364197528311,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,4,17.0,0.9794883700490244,21.628702143332422,41.164782979079206,0.38545464266492035,8.06044872514558,0.39713587828936703,19.519329503641377,39.05541033938815,0.8929853821374174,6.725928676658725,1.9746207587489013,1.421618221172772,0.01377879935350899,0.0006240546335536434,0.023413401957266468,1,4.969812551438372,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,5,20.0,0.9665006534947473,31.451407524542823,53.51077172471663,0.4644243958568376,9.446917426160315,0.46544677313824656,27.236553552658236,49.29591775283205,0.9968311330689695,3.511257462352448,1.9746207587489013,1.8831154464455286,0.016254848505502295,0.0014297016465586742,0.03611595784339544,1,-0.6482364197528311,15.989831687236551
0.95,0.0,1.0000000000000002,0.0,1.0500000000000003,0.0,5,21.0,0.9774902598099049,28.213894209284383,52.756617652594734,0.5012124066448308,10.196906515376948,0.5023985094261182,25.284882082733198,49.82760552604355,0.925401872425459,5.036601441968175,1.9746207587489013,1.479662046975086,0.013911697360473388,0.0007221892492249283,0.0302920430796824,1,4.105497325101264,15.989831687236551
