omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
0.9587609940326336,0.0065814781414029865,1.0,1.0,0.5,0.02,0.0005,0.08,1,1.2,10.0
0.9619333837218627,0.0010135705214327395,1.0,1.0,0.5,0.02,0.0005,0.06999999999999999,1,1.7999999999999998,10.0
0.9595350263009247,0.009384986477692694,1.0,1.0,0.5,0.02,0.0005,0.08,1,0.6,10.0
1.3651135525968443,-0.09712220504431901,1.0,1.0,0.5,0.02,0.0005,0.08,1,0.0,10.0
0.9573767499354604,0.002191338955602299,1.0,1.0,0.5,0.02,0.0005,0.08,1,1.7999999999999998,10.0
0.9592176217428042,0.008200823915216362,1.0,1.0,0.5,0.02,0.0005,0.08,1,0.8999999999999999,10.0
0.9581527190184492,0.004563505413367385,1.0,1.0,0.5,0.02,0.0005,0.08,1,1.5,10.0
1.3620876695796271,-0.09656958994664462,1.0,1.0,0.5,0.02,0.0005,0.08,1,0.3,10.0
0.9522577036462508,0.0035020975452753683,1.0,1.0,0.5,0.02,0.0005,0.09,1,1.7999999999999998,10.0
1.3957149700851352,0.012486218981859788,1.0,1.0,0.5,0.02,0.001,0.01,1,0.0,10.0
1.3945469762748577,0.012321431258873456,1.0,1.0,0.5,0.02,0.001,0.01,1,0.3,10.0
1.3910483476248023,0.011828198878819692,1.0,1.0,0.5,0.02,0.001,0.01,1,0.6,10.0
1.3852351018410165,0.011009866310457214,1.0,1.0,0.5,0.02,0.001,0.01,1,0.8999999999999999,10.0
1.3771337989882164,0.009871844981550424,1.0,1.0,0.5,0.02,0.001,0.01,1,1.2,10.0
0.661297572605316,0.0009521730817522371,1.0,1.0,0.5,0.02,0.0005,0.09,1,0.0,10.0
0.6612165253909874,0.0011677340224845601,1.0,1.0,0.5,0.02,0.0005,0.09,1,0.3,10.0
1.3667813348564124,0.008421358045640197,1.0,1.0,0.5,0.02,0.001,0.01,1,1.5,10.0
1.3542246461378364,0.006667058194770074,1.0,1.0,0.5,0.02,0.001,0.01,1,1.7999999999999998,10.0
1.39566912710697,0.010908884067750445,1.0,1.0,0.5,0.02,0.001,0.02,1,0.0,10.0
1.3945015752333372,0.010745316102970885,1.0,1.0,0.5,0.02,0.001,0.02,1,0.3,10.0
0.9540256945315932,0.009787994865078975,1.0,1.0,0.5,0.02,0.0005,0.09,1,0.8999999999999999,10.0
1.391004293835087,0.010255739933997535,1.0,1.0,0.5,0.02,0.001,0.02,1,0.6,10.0
1.3851933653284785,0.009443491308237004,1.0,1.0,0.5,0.02,0.001,0.02,1,0.8999999999999999,10.0
0.9535878017927389,0.008094495811689148,1.0,1.0,0.5,0.02,0.0005,0.09,1,1.2,10.0
0.9530038401384527,0.005983823078319762,1.0,1.0,0.5,0.02,0.0005,0.09,1,1.5,10.0
1.3770954590316316,0.008313968763150893,1.0,1.0,0.5,0.02,0.001,0.02,1,1.2,10.0
1.3667476270749102,0.006874381119455075,1.0,1.0,0.5,0.02,0.001,0.02,1,1.5,10.0
1.3541970141081685,0.005133369692907741,1.0,1.0,0.5,0.02,0.001,0.02,1,1.7999999999999998,10.0
0.9543298672418777,0.011026285398483757,1.0,1.0,0.5,0.02,0.0005,0.09,1,0.6,10.0
1.395581274867303,0.008328731740249312,1.0,1.0,0.5,0.02,0.001,0.03,1,0.0,10.0
1.3944144304514938,0.008167171714081052,1.0,1.0,0.5,0.02,0.001,0.03,1,0.3,10.0
1.3909193059242069,0.007683614527771096,1.0,1.0,0.5,0.02,0.001,0.03,1,0.6,10.0
1.3851120877678655,0.006881382222594813,1.0,1.0,0.5,0.02,0.001,0.03,1,0.8999999999999999,10.0
1.377019620839865,0.005765853258526729,1.0,1.0,0.5,0.02,0.001,0.03,1,1.2,10.0
1.3666792081169652,0.004344214592554,1.0,1.0,0.5,0.02,0.001,0.03,1,1.5,10.0
1.354138327271436,0.0026250912821840886,1.0,1.0,0.5,0.02,0.001,0.03,1,1.7999999999999998,10.0
1.395435942919265,0.004813895692588454,1.0,1.0,0.5,0.02,0.001,0.04,1,0.0,10.0
1.3942700311807097,0.0046550948871934335,1.0,1.0,0.5,0.02,0.001,0.04,1,0.3,10.0
1.390777750531016,0.004179809095795584,1.0,1.0,0.5,0.02,0.001,0.04,1,0.6,10.0
1.3849754256582538,0.003391342682114748,1.0,1.0,0.5,0.02,0.001,0.04,1,0.8999999999999999,10.0
1.3768901342294808,0.002295048543824282,1.0,1.0,0.5,0.02,0.001,0.04,1,1.2,10.0
1.3665595112063782,0.0008980866546265899,1.0,1.0,0.5,0.02,0.001,0.04,1,1.5,10.0
1.3952144535190119,0.0004507548846299229,1.0,1.0,0.5,0.02,0.001,0.05,1,0.0,10.0
1.394049649337024,0.0002954142667266125,1.0,1.0,0.5,0.02,0.001,0.05,1,0.3,10.0
1.3540419950058458,-0.0007855425433111695,1.0,1.0,0.5,0.02,0.001,0.04,1,1.7999999999999998,10.0
1.3766941021626933,-0.00201005486149207,1.0,1.0,0.5,0.02,0.001,0.05,1,1.2,10.0
1.3663684896683892,-0.0033785650329215427,1.0,1.0,0.5,0.02,0.001,0.05,1,1.5,10.0
1.3538736878149429,-0.005009271196434242,1.0,1.0,0.5,0.02,0.001,0.05,1,1.7999999999999998,10.0
1.3847681453949967,-0.0009225181771342723,1.0,1.0,0.5,0.02,0.001,0.05,1,0.8999999999999999,10.0
1.3905607464325822,-0.00016949831392743607,1.0,1.0,0.5,0.02,0.001,0.05,1,0.6,10.0
1.394729362609654,-0.004475887914021978,1.0,1.0,0.5,0.02,0.001,0.060000000000000005,1,0.0,10.0
1.3935774632763276,-0.0046037309260356304,1.0,1.0,0.5,0.02,0.001,0.060000000000000005,1,0.3,10.0
1.3901430733439886,-0.004989213732647386,1.0,1.0,0.5,0.02,0.001,0.060000000000000005,1,0.6,10.0
1.376699880540049,-0.0066887937574856065,1.0,1.0,0.5,0.02,0.001,0.060000000000000005,1,1.2,10.0
1.384489630638813,-0.005654158338974229,1.0,1.0,0.5,0.02,0.001,0.060000000000000005,1,0.8999999999999999,10.0
1.3938043141279621,-0.006740557873507486,1.0,1.0,0.5,0.02,0.001,0.06999999999999999,1,0.0,10.0
1.3660794150208893,-0.008369876437551316,1.0,1.0,0.5,0.02,0.001,0.060000000000000005,1,1.5,10.0
1.3536094796509681,-0.009926217076320375,1.0,1.0,0.5,0.02,0.001,0.060000000000000005,1,1.7999999999999998,10.0
1.3930128437533877,-0.010321576391913084,1.0,1.0,0.5,0.02,0.001,0.06999999999999999,1,0.3,10.0
1.389584498383252,-0.010650442223283573,1.0,1.0,0.5,0.02,0.001,0.06999999999999999,1,0.6,10.0
1.3839692571722946,-0.011218542719832227,1.0,1.0,0.5,0.02,0.001,0.06999999999999999,1,0.8999999999999999,10.0
1.3665913950989952,-0.013712452463133329,1.0,1.0,0.5,0.02,0.001,0.06999999999999999,1,1.5,10.0
1.3762956221377258,-0.012139974167287078,1.0,1.0,0.5,0.02,0.001,0.06999999999999999,1,1.2,10.0
1.3920800843341405,-0.011635873948213853,1.0,1.0,0.5,0.02,0.001,0.08,1,0.0,10.0
1.391319203596193,-0.011512353508067778,1.0,1.0,0.5,0.02,0.001,0.08,1,0.3,10.0
1.3531707897356262,-0.01537321086163464,1.0,1.0,0.5,0.02,0.001,0.06999999999999999,1,1.7999999999999998,10.0
1.3892120790558247,-0.011322746346417509,1.0,1.0,0.5,0.02,0.001,0.08,1,0.6,10.0
